id,employee_id,exit_date,department,reason,regretted
ext_1933,emp_0084,2026-06-18,engineering,better_offer,False
ext_1934,emp_0306,2026-06-19,people_ops,career_change,True
ext_1935,emp_0097,2026-06-19,finance,return_to_school,False
ext_1936,emp_0017,2026-06-19,marketing,better_offer,False
ext_1937,emp_0292,2026-06-19,engineering,retirement,False
ext_1938,emp_0248,2026-06-19,support,career_change,True
ext_1939,emp_0159,2026-06-20,sales,career_change,True
ext_1940,emp_0145,2026-06-20,marketing,retirement,False
ext_1941,emp_0100,2026-06-20,support,performance,False
ext_1942,emp_0183,2026-06-20,people_ops,return_to_school,False
ext_1943,emp_0170,2026-06-21,marketing,return_to_school,False
ext_1944,emp_0258,2026-06-21,finance,relocation,False
ext_1945,emp_0013,2026-06-21,people_ops,performance,False
ext_1946,emp_0245,2026-06-21,people_ops,better_offer,False
ext_1947,emp_0083,2026-06-22,people_ops,performance,False
ext_1948,emp_0041,2026-06-22,sales,better_offer,False
ext_1949,emp_0119,2026-06-22,marketing,return_to_school,False
ext_1950,emp_0335,2026-06-22,finance,return_to_school,False
ext_1951,emp_0083,2026-06-22,people_ops,retirement,False
ext_1952,emp_0265,2026-06-22,people_ops,retirement,False
ext_1953,emp_0230,2026-06-23,support,career_change,False
ext_1954,emp_0149,2026-06-23,marketing,performance,False
ext_1955,emp_0021,2026-06-23,marketing,return_to_school,False
ext_1956,emp_0199,2026-06-23,sales,retirement,False
ext_1957,emp_0311,2026-06-23,marketing,relocation,True
ext_1958,emp_0291,2026-06-23,sales,performance,False
ext_1959,emp_0008,2026-06-24,sales,career_change,False
ext_1960,emp_0281,2026-06-24,finance,better_offer,False
ext_1961,emp_0256,2026-06-24,sales,career_change,False
ext_1962,emp_0087,2026-06-24,sales,relocation,False
ext_1963,emp_0144,2026-06-25,finance,career_change,False
ext_1964,emp_0046,2026-06-25,support,return_to_school,True
ext_1965,emp_0236,2026-06-25,engineering,performance,True
ext_1966,emp_0132,2026-06-25,engineering,performance,False
ext_1967,emp_0064,2026-06-26,finance,performance,False
ext_1968,emp_0021,2026-06-26,marketing,career_change,False
ext_1969,emp_0206,2026-06-26,marketing,retirement,False
ext_1970,emp_0349,2026-06-26,sales,career_change,False
ext_1971,emp_0263,2026-06-26,sales,career_change,False
ext_1972,emp_0043,2026-06-27,finance,retirement,False
ext_1973,emp_0231,2026-06-27,finance,return_to_school,False
ext_1974,emp_0022,2026-06-27,marketing,return_to_school,False
ext_1975,emp_0030,2026-06-27,engineering,relocation,False
ext_1976,emp_0288,2026-06-27,marketing,better_offer,True
ext_1977,emp_0149,2026-06-27,marketing,retirement,False
ext_1978,emp_0038,2026-06-28,marketing,performance,False
ext_1979,emp_0343,2026-06-28,sales,performance,False
ext_1980,emp_0240,2026-06-28,people_ops,performance,False
ext_1981,emp_0056,2026-06-28,support,return_to_school,False
ext_1982,emp_0056,2026-06-28,support,performance,False
ext_1983,emp_0222,2026-06-28,finance,career_change,False
ext_1984,emp_0034,2026-06-28,engineering,retirement,True
ext_1985,emp_0109,2026-06-29,engineering,performance,False
ext_1986,emp_0059,2026-06-29,sales,better_offer,False
ext_1987,emp_0280,2026-06-29,finance,performance,False
ext_1988,emp_0075,2026-06-29,finance,career_change,False
ext_1989,emp_0291,2026-06-29,sales,retirement,True
ext_1990,emp_0195,2026-06-29,marketing,career_change,True
ext_1991,emp_0221,2026-06-29,finance,relocation,False
ext_1992,emp_0109,2026-06-30,engineering,return_to_school,False
ext_1993,emp_0217,2026-06-30,sales,return_to_school,False
ext_1994,emp_0091,2026-06-30,sales,better_offer,False
ext_1995,emp_0141,2026-06-30,engineering,career_change,True
ext_1996,emp_0215,2026-07-01,marketing,return_to_school,False
ext_1997,emp_0133,2026-07-01,sales,better_offer,False
ext_1998,emp_0048,2026-07-01,people_ops,performance,False
ext_1999,emp_0176,2026-07-01,finance,career_change,False
ext_2000,emp_0085,2026-07-01,engineering,performance,True
ext_2001,emp_0247,2026-07-01,engineering,return_to_school,True
ext_2002,emp_0083,2026-07-01,people_ops,performance,False
ext_2003,emp_0293,2026-07-02,support,better_offer,False
ext_2004,emp_0288,2026-07-02,marketing,retirement,False
ext_2005,emp_0102,2026-07-02,engineering,return_to_school,True
ext_2006,emp_0297,2026-07-02,engineering,career_change,False
ext_2007,emp_0341,2026-07-02,marketing,return_to_school,False
ext_2008,emp_0163,2026-07-02,support,performance,True
ext_2009,emp_0256,2026-07-03,sales,better_offer,False
ext_2010,emp_0346,2026-07-03,finance,retirement,False
ext_2011,emp_0002,2026-07-03,people_ops,relocation,False
ext_2012,emp_0325,2026-07-03,engineering,retirement,True
ext_2013,emp_0050,2026-07-03,finance,return_to_school,True
